portalTime,longitude,latitude
"2016-12-18 04:53:35",-122.449956,48.784147
"2016-12-18 04:53:39",-122.449956,48.784147
"2016-12-18 04:53:43",-122.449957,48.784148
"2016-12-18 04:53:48",-122.449958,48.784149
"2016-12-18 04:53:52",-122.449962,48.784154
"2016-12-18 04:53:57",-122.449962,48.784154
"2016-12-18 04:54:02",-122.449963,48.784155
"2016-12-18 04:54:06",-122.449965,48.784158
"2016-12-18 04:54:11",-122.449968,48.784161
"2016-12-18 04:54:15",-122.449965,48.784158
"2016-12-18 04:54:20",-122.449966,48.784158
"2016-12-18 04:54:24",-122.449967,48.784159
"2016-12-18 04:54:29",-122.449967,48.784158
"2016-12-18 04:54:35",-122.449968,48.784159
"2016-12-18 04:54:39",-122.44997,48.784162
"2016-12-18 04:54:45",-122.449973,48.784166
"2016-12-18 04:54:49",-122.449973,48.784165
"2016-12-18 04:54:54",-122.449973,48.784166
"2016-12-18 04:55:01",-122.449972,48.784164
"2016-12-18 04:55:05",-122.449974,48.784166
"2016-12-18 04:55:11",-122.44998,48.784173
"2016-12-18 04:55:15",-122.449983,48.784176
"2016-12-18 04:55:20",-122.449985,48.784178
"2016-12-18 04:55:25",-122.449984,48.784177
"2016-12-18 04:55:34",-122.449984,48.784176
"2016-12-18 04:55:39",-122.449986,48.784178
"2016-12-18 04:55:43",-122.449986,48.784177
"2016-12-18 04:55:51",-122.449983,48.784174
"2016-12-18 04:56:02",-122.449981,48.784171
"2016-12-18 04:56:06",-122.44998,48.78417
"2016-12-18 04:56:17",-122.44998,48.78417
"2016-12-18 04:56:23",-122.449981,48.784171
"2016-12-18 04:56:28",-122.449982,48.784172
"2016-12-18 04:56:41",-122.449982,48.784173
"2016-12-18 04:56:46",-122.449983,48.784174
"2016-12-18 04:56:50",-122.449983,48.784173
"2016-12-18 04:56:57",-122.449982,48.784172
"2016-12-18 04:57:03",-122.449981,48.784171
"2016-12-18 04:57:08",-122.44998,48.78417
"2016-12-18 04:57:12",-122.44998,48.78417
"2016-12-18 04:57:25",-122.449979,48.784169
"2016-12-18 04:57:32",-122.449987,48.784178
"2016-12-18 04:57:37",-122.449997,48.784191
"2016-12-18 04:57:41",-122.449987,48.784177
"2016-12-18 04:57:45",-122.449981,48.78417
"2016-12-18 04:57:50",-122.449976,48.784162
"2016-12-18 04:57:58",-122.449976,48.784163
"2016-12-18 04:58:03",-122.449978,48.784164
"2016-12-18 04:58:07",-122.449979,48.784165
"2016-12-18 04:58:12",-122.449983,48.784171
"2016-12-18 04:58:16",-122.449985,48.784173
"2016-12-18 04:58:21",-122.449986,48.784173
"2016-12-18 04:58:26",-122.449986,48.784173
"2016-12-18 04:58:31",-122.449985,48.784171
"2016-12-18 04:58:35",-122.449985,48.784171
"2016-12-18 04:58:40",-122.449985,48.784171
"2016-12-18 04:58:44",-122.449987,48.784172
"2016-12-18 04:58:48",-122.44999,48.784175
"2016-12-18 04:58:53",-122.44999,48.784175
"2016-12-18 04:58:57",-122.449992,48.784178
"2016-12-18 04:59:03",-122.449991,48.784177
"2016-12-18 04:59:07",-122.449991,48.784177
"2016-12-18 04:59:11",-122.449993,48.784178
"2016-12-18 04:59:16",-122.449994,48.78418
"2016-12-18 04:59:22",-122.449996,48.784182
"2016-12-18 04:59:26",-122.449996,48.784181
"2016-12-18 04:59:30",-122.449995,48.784181
"2016-12-18 04:59:35",-122.449995,48.78418
"2016-12-18 04:59:41",-122.449994,48.784179
"2016-12-18 04:59:46",-122.449993,48.784176
"2016-12-18 04:59:50",-122.449992,48.784175
"2016-12-18 04:59:54",-122.449991,48.784174
"2016-12-18 04:59:59",-122.449993,48.784176
"2016-12-18 05:00:08",-122.449995,48.784178
"2016-12-18 05:00:14",-122.449995,48.784178
"2016-12-18 05:00:18",-122.449995,48.784178
"2016-12-18 05:00:22",-122.449994,48.784177
"2016-12-18 05:00:28",-122.449993,48.784176
"2016-12-18 05:00:32",-122.449992,48.784174
"2016-12-18 05:00:36",-122.449992,48.784173
"2016-12-18 05:00:41",-122.449992,48.784173
"2016-12-18 05:00:48",-122.449994,48.784174
"2016-12-18 05:00:52",-122.449995,48.784176
"2016-12-18 05:00:56",-122.449997,48.784178
"2016-12-18 05:01:02",-122.449998,48.784179
"2016-12-18 05:01:07",-122.449999,48.78418
"2016-12-18 05:01:12",-122.449999,48.784179
"2016-12-18 05:01:17",-122.449997,48.784178
"2016-12-18 05:01:22",-122.449996,48.784176
"2016-12-18 05:01:27",-122.449995,48.784174
"2016-12-18 05:01:32",-122.449994,48.784173
"2016-12-18 05:01:36",-122.449994,48.784173
"2016-12-18 05:01:42",-122.449995,48.784173
"2016-12-18 05:01:49",-122.449995,48.784173
"2016-12-18 05:01:58",-122.449997,48.784174
"2016-12-18 05:02:02",-122.449997,48.784175
"2016-12-18 05:02:07",-122.449996,48.784173
"2016-12-18 05:02:13",-122.449996,48.784172
"2016-12-18 05:02:17",-122.449996,48.784172
"2016-12-18 05:02:26",-122.449995,48.784171
"2016-12-18 05:02:31",-122.449995,48.78417
"2016-12-18 05:02:37",-122.449994,48.784169
"2016-12-18 05:02:41",-122.449994,48.784169
"2016-12-18 05:03:25",-122.449995,48.78417
"2016-12-18 05:03:36",-122.449995,48.78417
"2016-12-18 05:03:43",-122.449995,48.784171
"2016-12-18 05:03:49",-122.449996,48.784171
"2016-12-18 05:03:58",-122.449997,48.784173
"2016-12-18 05:04:08",-122.449998,48.784173
"2016-12-18 05:04:50",-122.449998,48.784174
"2016-12-18 05:04:59",-122.449999,48.784175
"2016-12-18 05:05:05",-122.449999,48.784175
"2016-12-18 05:05:18",-122.449998,48.784175
"2016-12-18 05:05:27",-122.449999,48.784175
"2016-12-18 05:05:34",-122.449999,48.784176
"2016-12-18 05:05:40",-122.449999,48.784176
