portalTime,longitude,latitude
"2017-02-10 02:33:07",-122.450004,48.783987
"2017-02-10 02:33:11",-122.450004,48.783987
"2017-02-10 02:33:16",-122.450005,48.783986
"2017-02-10 02:33:26",-122.450005,48.783984
"2017-02-10 02:33:32",-122.450005,48.783985
"2017-02-10 02:33:38",-122.450004,48.783986
"2017-02-10 02:33:44",-122.450005,48.783985
"2017-02-10 02:33:48",-122.450005,48.783985
"2017-02-10 02:33:54",-122.450005,48.783984
"2017-02-10 02:33:58",-122.450004,48.783984
"2017-02-10 02:34:05",-122.450004,48.783984
"2017-02-10 02:34:17",-122.450003,48.783985
"2017-02-10 02:34:27",-122.450003,48.783985
"2017-02-10 02:34:34",-122.450003,48.783985
"2017-02-10 02:34:39",-122.450003,48.783985
"2017-02-10 02:34:45",-122.450003,48.783983
"2017-02-10 02:34:51",-122.450003,48.783982
"2017-02-10 02:34:55",-122.450003,48.783981
"2017-02-10 02:35:00",-122.450003,48.783981
"2017-02-10 02:35:05",-122.450003,48.78398
"2017-02-10 02:35:13",-122.450003,48.783981
"2017-02-10 02:35:17",-122.450003,48.783981
"2017-02-10 02:35:24",-122.450003,48.783981
"2017-02-10 02:35:29",-122.450003,48.783981
"2017-02-10 02:35:37",-122.450003,48.783982
"2017-02-10 02:35:47",-122.450003,48.783982
"2017-02-10 02:35:51",-122.450003,48.783981
"2017-02-10 02:35:59",-122.450004,48.783981
"2017-02-10 02:36:10",-122.450004,48.783982
"2017-02-10 02:36:17",-122.450004,48.783982
"2017-02-10 02:36:23",-122.450004,48.783982
"2017-02-10 02:36:27",-122.450004,48.783983
"2017-02-10 02:36:32",-122.450004,48.783983
"2017-02-10 02:36:37",-122.450004,48.783983
"2017-02-10 02:36:46",-122.450004,48.783984
"2017-02-10 02:36:54",-122.450004,48.783984
"2017-02-10 02:36:59",-122.450004,48.783984
"2017-02-10 02:37:03",-122.450004,48.783984
"2017-02-10 02:37:09",-122.450004,48.783985
"2017-02-10 02:37:25",-122.450004,48.783985
"2017-02-10 02:37:34",-122.450004,48.783985
"2017-02-10 02:37:43",-122.450004,48.783984
"2017-02-10 02:37:49",-122.450004,48.783983
"2017-02-10 02:38:05",-122.450004,48.783983
"2017-02-10 02:38:17",-122.450004,48.783983
"2017-02-10 02:38:31",-122.450005,48.783984
"2017-02-10 02:38:38",-122.450004,48.783984
"2017-02-10 02:38:43",-122.450004,48.783984
"2017-02-10 02:38:50",-122.450004,48.783985
"2017-02-10 02:38:54",-122.450004,48.783985
"2017-02-10 02:38:59",-122.450004,48.783985
"2017-02-10 02:39:07",-122.450004,48.783984
"2017-02-10 02:39:14",-122.450004,48.783984
"2017-02-10 02:39:29",-122.450004,48.783984
"2017-02-10 02:39:33",-122.450005,48.783984
"2017-02-10 02:39:51",-122.450006,48.783984
"2017-02-10 02:40:02",-122.450006,48.783984
"2017-02-10 02:40:36",-122.450006,48.783985
"2017-02-10 02:40:48",-122.450007,48.783984
"2017-02-10 02:40:54",-122.450007,48.783985
"2017-02-10 02:41:03",-122.450006,48.783987
"2017-02-10 02:41:11",-122.450006,48.783986
"2017-02-10 02:41:20",-122.450006,48.783986
"2017-02-10 02:41:25",-122.450006,48.783986
"2017-02-10 02:41:29",-122.450006,48.783987
"2017-02-10 02:41:34",-122.450006,48.783987
"2017-02-10 02:41:40",-122.450006,48.783986
"2017-02-10 02:41:44",-122.450006,48.783985
"2017-02-10 02:41:55",-122.450005,48.783985
"2017-02-10 02:42:06",-122.450006,48.783984
"2017-02-10 02:42:15",-122.450006,48.783984
"2017-02-10 02:42:22",-122.450006,48.783983
"2017-02-10 02:42:26",-122.450006,48.783983
"2017-02-10 02:42:32",-122.450006,48.783983
"2017-02-10 02:42:37",-122.450006,48.783982
"2017-02-10 02:42:43",-122.450007,48.783982
"2017-02-10 02:42:54",-122.450007,48.783981
"2017-02-10 02:42:59",-122.450007,48.783981
"2017-02-10 02:43:04",-122.450007,48.78398
"2017-02-10 02:43:12",-122.450007,48.78398
"2017-02-10 02:43:17",-122.450007,48.783979
"2017-02-10 02:43:22",-122.450008,48.783978
"2017-02-10 02:43:30",-122.450008,48.783978
"2017-02-10 02:43:47",-122.450007,48.783977
"2017-02-10 02:43:51",-122.450007,48.783976
"2017-02-10 02:44:02",-122.450007,48.783975
"2017-02-10 02:44:12",-122.450007,48.783975
"2017-02-10 02:44:18",-122.450007,48.783975
"2017-02-10 02:44:48",-122.450007,48.783974
"2017-02-10 02:44:53",-122.450007,48.783974
"2017-02-10 02:45:03",-122.450007,48.783973
"2017-02-10 02:45:09",-122.450007,48.783973
"2017-02-10 02:45:14",-122.450007,48.783973
"2017-02-10 02:45:28",-122.450008,48.783972
"2017-02-10 02:45:35",-122.450008,48.783971
"2017-02-10 02:45:39",-122.450008,48.783971
"2017-02-10 02:45:54",-122.450008,48.78397
"2017-02-10 02:46:00",-122.450008,48.78397
"2017-02-10 02:46:20",-122.450008,48.78397
"2017-02-10 02:46:25",-122.450008,48.783969
"2017-02-10 02:46:33",-122.450008,48.783969
"2017-02-10 02:46:40",-122.450008,48.783969
"2017-02-10 02:46:45",-122.450008,48.783969
"2017-02-10 02:46:49",-122.450008,48.783968
"2017-02-10 02:46:56",-122.450008,48.783968
"2017-02-10 02:47:01",-122.450008,48.783967
"2017-02-10 02:47:11",-122.450008,48.783967
"2017-02-10 02:47:20",-122.450008,48.783966
"2017-02-10 02:47:25",-122.450009,48.783966
"2017-02-10 02:47:30",-122.450008,48.783966
"2017-02-10 02:47:36",-122.450009,48.783965
"2017-02-10 02:47:42",-122.450009,48.783965
"2017-02-10 02:47:51",-122.450009,48.783964
"2017-02-10 02:47:57",-122.450009,48.783963
"2017-02-10 02:48:01",-122.450009,48.783963
"2017-02-10 02:48:06",-122.45001,48.783962
"2017-02-10 02:48:11",-122.45001,48.783962
"2017-02-10 02:48:33",-122.45001,48.783961
"2017-02-10 02:48:52",-122.450009,48.783961
"2017-02-10 02:49:12",-122.450009,48.783961
